,0,1
21062,106140,7018
21063,106140,7044
21064,106140,7170
21065,106140,8111
21066,106140,11225
21067,106140,12033
21068,106140,12165
21069,106140,12226
21070,106140,101198
21071,106140,102135
21072,106140,102147
21073,106140,102202
21074,106140,104177
21075,106140,105097
21076,106140,106101
21077,106141,2233
21078,106141,7046
21079,106141,10149
21080,106141,10220
21081,106141,11172
21082,106141,102157
21083,106142,6224
21084,106142,9103
21085,106142,9112
21086,106142,9148
21087,106142,10108
21088,106142,10196
21089,106142,10217
21090,106142,10223
21091,106142,11017
21092,106142,11033
21093,106142,11060
21094,106142,12179
21095,106142,12198
21096,106142,12210
21097,106142,103021
21098,106142,104126
21099,106142,104147
21100,106143,10032
21101,106143,12226
21102,106143,103239
21103,106144,3014
21104,106144,3255
21105,106144,3267
21106,106145,2091
21107,106145,6046
21108,106145,7002
21109,106145,7079
21110,106145,9212
21111,106145,10071
21112,106145,103052
21113,106145,103071
21114,106145,105243
21115,106146,1127
21116,106146,3184
21117,106146,9096
21118,106146,9137
21119,106146,12149
21120,106146,102077
21121,106146,102156
21122,106146,103064
21123,106146,103197
21124,106146,104180
21125,106146,104181
21126,106146,105017
21127,106146,105206
21128,106146,106081
21129,106148,3136
21130,106148,4063
21131,106148,7191
21132,106148,8076
21133,106148,8081
21134,106148,10252
21135,106148,11146
21136,106148,102077
21137,106148,102105
21138,106148,102172
21139,106148,103022
21140,106148,103067
21141,106148,104069
21142,106148,104180
21143,106148,104181
21144,106148,105077
21145,106148,105235
21146,106148,106112
21147,106149,1023
21148,106149,1024
21149,106149,1031
21150,106149,3123
21151,106149,4090
21152,106149,5136
21153,106149,6009
21154,106149,8057
21155,106149,10239
21156,106149,101201
21157,106149,103208
21158,106149,104246
21159,106149,105001
21160,106149,106200
21161,106149,107040
21162,106149,111119
21163,106150,7035
21164,106150,10167
21165,106150,10182
21166,106150,101037
21167,106150,105230
21168,106151,2230
21169,106151,6043
21170,106151,7222
21171,106151,8082
21172,106151,103082
21173,106151,106113
21174,106152,7144
21175,106152,11049
21176,106152,11262
21177,106152,106085
21178,106153,10076
21179,106153,103032
21180,106155,3198
21181,106155,7024
21182,106155,7090
21183,106155,8142
21184,106155,10086
21185,106155,10198
21186,106155,10279
21187,106155,11073
21188,106155,11256
21189,106155,12152
21190,106155,12156
21191,106155,12213
21192,106155,102110
21193,106155,103067
21194,106155,105097
21195,106155,105155
21196,106156,6042
21197,106157,11137
21198,106157,12251
21199,106157,102112
21200,106157,104135
21201,106157,105013
21202,106157,105058
21203,106157,105059
21204,106157,105129
21205,106157,106036
21206,106157,106048
21207,106159,5159
21208,106159,11033
21209,106159,101219
21210,106159,103024
21211,106159,105191
21212,106159,106042
21213,106160,3286
21214,106160,4063
21215,106160,4148
21216,106160,6060
21217,106160,7018
21218,106160,8001
21219,106160,8076
21220,106160,8081
21221,106160,9047
21222,106160,9211
21223,106160,11077
21224,106160,11193
21225,106160,11279
21226,106160,101013
21227,106160,104026
21228,106160,105258
21229,106160,106014
21230,106160,106117
21231,106161,1178
21232,106161,5168
21233,106161,104246
21234,106161,105001
21235,106162,7191
21236,106162,8001
21237,106162,10088
21238,106162,11023
21239,106162,11089
21240,106162,11256
21241,106162,12011
21242,106162,101096
21243,106162,102185
21244,106162,103022
21245,106162,103115
21246,106162,103155
21247,106162,103167
21248,106162,103223
21249,106162,104105
21250,106162,104124
21251,106162,105096
21252,106162,105225
21253,106162,106026
21254,106162,106034
21255,106162,106040
21256,106162,106055
21257,106163,2132
21258,106163,2161
21259,106163,4114
21260,106163,11156
21261,106163,12074
21262,106163,12202
21263,106164,8166
21264,106165,1205
21265,106165,5072
21266,106165,7037
21267,106166,4084
21268,106166,9243
21269,106166,105124
21270,106167,8146
21271,106167,9181
21272,106167,9182
21273,106167,12183
21274,106167,101126
21275,106168,4022
21276,106168,9053
21277,106168,103180
21278,106170,4192
21279,106170,8119
21280,106170,105082
21281,106170,106074
21282,106170,106088
21283,106171,1053
21284,106171,9242
21285,106171,11217
21286,106171,12025
21287,106171,101118
21288,106171,105038
21289,106171,105136
21290,106172,3177
21291,106172,3178
21292,106172,8062
21293,106172,102089
21294,106173,4044
21295,106173,8094
21296,106173,10050
21297,106174,2087
21298,106174,4125
21299,106174,12104
21300,106174,102046
21301,106175,1036
21302,106175,1184
21303,106175,5076
21304,106175,5088
21305,106175,5109
21306,106175,12250
21307,106175,104064
21308,106175,104171
21309,106176,4087
21310,106177,2159
21311,106177,7018
21312,106177,7191
21313,106177,9211
21314,106177,10010
21315,106177,10088
21316,106177,10282
21317,106177,11023
21318,106177,11077
21319,106177,11089
21320,106177,11114
21321,106177,11204
21322,106177,11256
21323,106177,12011
21324,106177,12195
21325,106177,101007
21326,106177,101013
21327,106177,101020
21328,106177,101096
21329,106177,102185
21330,106177,103155
21331,106177,103167
21332,106177,104056
21333,106177,104069
21334,106177,105096
21335,106177,105225
21336,106177,106031
21337,106177,106034
21338,106178,2016
21339,106178,3037
21340,106178,3075
21341,106178,3136
21342,106178,3173
21343,106178,5087
21344,106178,6168
21345,106178,7011
21346,106178,7170
21347,106178,8015
21348,106178,8016
21349,106178,8241
21350,106178,10122
21351,106178,10191
21352,106178,102080
21353,106179,103239
21354,106179,104073
21355,106179,105032
21356,106179,105203
21357,106179,105204
21358,106180,3160
21359,106180,5006
21360,106180,5031
21361,106180,7043
21362,106180,7107
21363,106180,7204
21364,106180,7217
21365,106180,7226
21366,106180,7247
21367,106180,8023
21368,106180,8108
21369,106180,8199
21370,106180,8204
21371,106180,9030
21372,106180,9142
21373,106180,10017
21374,106180,10090
21375,106180,10101
21376,106180,10187
21377,106180,10221
21378,106180,10251
21379,106180,11095
21380,106180,12164
21381,106180,12259
21382,106180,101145
21383,106180,101176
21384,106180,101199
21385,106180,101209
21386,106180,102076
21387,106180,103192
21388,106180,103217
21389,106180,103256
21390,106180,104017
21391,106180,104054
21392,106180,104090
21393,106180,104143
21394,106180,105087
21395,106180,106048
21396,106181,2186
21397,106181,6209
21398,106181,7046
21399,106181,10105
21400,106181,10175
21401,106181,11172
21402,106181,12155
21403,106181,12175
21404,106181,101029
21405,106181,101081
21406,106181,101209
21407,106181,103013
21408,106181,103179
21409,106181,104224
21410,106181,105082
21411,106181,106044
21412,106181,106048
21413,106181,110057
21414,106181,111122
21415,106182,6094
21416,106182,9219
21417,106182,11021
21418,106182,101151
21419,106182,103232
21420,106183,101166
21421,106184,2145
21422,106184,3075
21423,106184,4072
21424,106184,7146
21425,106184,10252
21426,106184,12052
21427,106184,101029
21428,106184,101176
21429,106184,102077
21430,106184,103013
21431,106184,103107
21432,106184,103171
21433,106184,103179
21434,106184,104180
21435,106184,104181
21436,106184,106109
21437,106184,106113
21438,106185,111090
21439,106186,2159
21440,106186,3183
21441,106186,7191
21442,106186,8076
21443,106186,8081
21444,106186,9047
21445,106186,9211
21446,106186,10010
21447,106186,10088
21448,106186,11023
21449,106186,11077
21450,106186,11193
21451,106186,12011
21452,106186,12035
21453,106186,101013
21454,106186,101020
21455,106186,102114
21456,106186,104026
21457,106186,105159
21458,106186,105258
21459,106186,106014
21460,106186,106061
21461,106186,106117
21462,106186,106160
21463,106187,8023
21464,106187,9103
21465,106187,9148
21466,106187,10021
21467,106187,10028
21468,106187,10108
21469,106187,10218
21470,106187,11108
21471,106187,12198
21472,106187,12210
21473,106187,12222
21474,106187,101145
21475,106187,103102
21476,106188,1203
21477,106188,2245
21478,106188,3192
21479,106188,3294
21480,106188,5059
21481,106188,8118
21482,106188,9158
21483,106188,10113
21484,106188,10204
21485,106188,11125
21486,106188,105010
21487,106188,106048
21488,106189,3113
21489,106189,3180
21490,106189,4183
21491,106189,5129
21492,106189,5208
21493,106189,11088
21494,106189,12171
21495,106189,102007
21496,106189,102045
21497,106189,102164
21498,106189,103069
21499,106189,104133
21500,106189,104153
21501,106189,105187
21502,106189,105257
21503,106190,4067
21504,106190,4160
21505,106190,5025
21506,106190,5032
21507,106190,5139
21508,106190,6069
21509,106190,7177
21510,106190,7254
21511,106190,10163
21512,106190,101049
21513,106190,103095
21514,106191,1041
21515,106191,1122
21516,106191,5224
21517,106191,7062
21518,106191,7234
21519,106191,9015
21520,106191,11182
21521,106191,101176
21522,106191,103111
21523,106191,103171
21524,106191,103187
21525,106191,106020
21526,106191,106109
21527,106191,106113
21528,106192,1103
21529,106192,3142
21530,106192,102041
21531,106193,3249
21532,106193,3301
21533,106194,2023
21534,106194,5090
21535,106194,7096
21536,106194,7175
21537,106194,8038
21538,106194,9030
21539,106194,12164
21540,106194,103213
21541,106194,105038
21542,106194,105242
21543,106195,1084
21544,106195,1143
21545,106195,1201
21546,106195,2117
21547,106195,2211
21548,106195,2237
21549,106195,3031
21550,106195,3220
21551,106195,4015
21552,106195,7175
21553,106195,9103
21554,106195,9148
21555,106195,10240
21556,106195,11033
21557,106195,11105
21558,106195,12081
21559,106195,12251
21560,106195,101181
21561,106195,104211
21562,106196,5283
21563,106196,8205
21564,106196,10066
21565,106196,10204
21566,106196,11206
21567,106197,5010
21568,106197,9157
21569,106197,105029
21570,106199,9130
21571,106199,104087
21572,106199,104098
21573,106199,104115
21574,106199,104152
21575,106200,3123
21576,106200,5136
21577,106200,10239
21578,106200,101201
21579,106200,102166
21580,106200,103042
21581,106200,103198
21582,106200,103247
21583,106200,103255
21584,106200,104135
21585,106200,105001
21586,106200,105181
21587,106200,106013
21588,106200,106149
21589,106201,1123
21590,106201,2117
21591,106201,2211
21592,106201,2223
21593,106201,2237
21594,106201,3101
21595,106201,3160
21596,106201,3284
21597,106201,5029
21598,106201,5031
21599,106201,5085
21600,106201,5242
21601,106201,7202
21602,106201,8033
21603,106201,8131
21604,106201,8231
21605,106201,8241
21606,106201,9061
21607,106201,9103
21608,106201,9126
21609,106201,9148
21610,106201,9246
21611,106201,10045
21612,106201,10108
21613,106201,10181
21614,106201,10240
21615,106201,11009
21616,106201,11033
21617,106201,11127
21618,106201,11226
21619,106201,12081
21620,106201,12198
21621,106201,12210
21622,106201,101207
21623,106201,102076
21624,106201,102085
21625,106201,102174
21626,106201,102192
21627,106201,103235
21628,106201,104065
21629,106201,104068
21630,106201,104071
21631,106201,104099
21632,106201,104164
21633,106201,104169
21634,106201,104206
21635,106201,104218
21636,106201,105098
21637,106201,105110
21638,106201,105111
21639,106201,105159
21640,106201,105171
21641,106201,105227
21642,106201,105238
21643,106201,105244
21644,106201,106002
21645,106201,106038
21646,106201,106112
21647,106202,1204
21648,106202,9171
21649,106202,10104
21650,106202,12026
21651,106203,4005
21652,106203,4097
21653,106203,4124
21654,106203,5217
21655,106203,6232
21656,106203,8074
21657,106203,8190
21658,106203,9022
21659,106203,9122
21660,106203,9172
21661,106203,10286
21662,106203,11153
21663,106203,104150
21664,106203,104227
21665,106203,106100
21666,106203,106127
21667,106204,3013
21668,106204,8195
21669,106205,3007
21670,106205,5273
21671,106205,12171
21672,106205,102212
21673,106205,103164
21674,106205,104133
21675,106205,105089
21676,106205,106048
21677,106206,7011
21678,106206,8106
21679,106206,12072
21680,106206,101229
21681,106206,104136
21682,106206,104238
21683,106206,105023
21684,106206,105062
21685,106206,105220
21686,106207,12179
21687,106207,103029
21688,106208,4043
21689,106209,1197
21690,106209,1206
21691,106209,4134
21692,106209,7018
21693,106209,7146
21694,106209,9247
21695,106209,10144
21696,106209,11255
21697,106209,102077
21698,106209,103171
21699,106209,104180
21700,106209,104181
21701,106209,104239
21702,106209,105097
21703,106209,106109
21704,106209,106113
21705,106209,106128
21706,106210,10050
21707,106210,102013
21708,106210,103052
21709,106210,103257
21710,106210,104085
21711,106211,2094
21712,106211,3177
21713,106211,3178
21714,106211,6186
21715,106211,8062
21716,106211,102109
21717,106211,103260
21718,106212,5265
21719,106212,7048
21720,106212,10151
21721,106212,11018
21722,106212,11264
21723,106212,105253
21724,106212,105274
21725,106212,106178
21726,106213,3160
21727,106213,5006
21728,106213,5031
21729,106213,5194
21730,106213,5204
21731,106213,6219
21732,106213,7020
21733,106213,7043
21734,106213,7049
21735,106213,7078
21736,106213,7140
21737,106213,7204
21738,106213,8204
21739,106213,8252
21740,106213,9142
21741,106213,9144
21742,106213,10060
21743,106213,10090
21744,106213,10221
21745,106213,10238
21746,106213,10251
21747,106213,11205
21748,106213,12077
21749,106213,12200
21750,106213,102016
21751,106213,102076
21752,106213,103196
21753,106213,103217
21754,106213,103256
21755,106213,104017
21756,106213,105012
21757,106213,105058
21758,106213,105059
21759,106213,105185
21760,106213,105311
21761,106213,106036
21762,106213,106048
21763,106214,4192
21764,106214,106074
21765,106214,106075
21766,106214,106088
21767,106214,106170
21768,106215,3128
21769,106215,4145
21770,106215,12085
21771,106216,104080
21772,106216,104219
21773,106216,105105
21774,106217,3280
21775,106217,7089
21776,106217,8042
21777,106217,8075
21778,106217,8144
21779,106217,11038
21780,106217,11125
21781,106217,11131
21782,106217,12037
21783,106217,12065
21784,106217,12170
21785,106217,12218
21786,106217,101016
21787,106217,101177
21788,106217,103124
21789,106217,104021
21790,106218,1106
21791,106218,2016
21792,106218,3161
21793,106218,12145
21794,106218,101126
21795,106218,103116
21796,106220,9126
21797,106220,11127
21798,106220,104071
21799,106220,104213
21800,106223,2065
21801,106223,5170
21802,106223,8237
21803,106223,9250
21804,106223,103029
21805,106223,106207
21806,106225,7065
21807,106225,10205
21808,106225,106076
21809,106226,104165
21810,106227,9195
21811,106227,108129
21812,106228,4109
21813,106228,8192
21814,106228,103077
21815,106228,103138
21816,106228,103239
21817,106228,106076
21818,106230,2034
21819,106230,5245
21820,106230,10095
21821,106230,103195
21822,106231,1084
21823,106231,2211
21824,106231,2237
21825,106231,3101
21826,106231,3160
21827,106231,3278
21828,106231,5006
21829,106231,5031
21830,106231,6071
21831,106231,8227
21832,106231,8231
21833,106231,9103
21834,106231,9148
21835,106231,9191
21836,106231,10108
21837,106231,12198
21838,106231,12210
21839,106231,103089
21840,106231,103102
21841,106232,5129
21842,106232,5283
21843,106232,6013
21844,106232,6202
21845,106232,6236
21846,106232,7215
21847,106232,8119
21848,106233,1033
21849,106233,2072
21850,106233,2161
21851,106233,2190
21852,106233,2226
21853,106233,5281
21854,106233,104005
21855,106234,1053
21856,106234,2023
21857,106234,3037
21858,106234,3057
21859,106234,4141
21860,106234,5040
21861,106234,5048
21862,106234,5052
21863,106234,5244
21864,106234,6117
21865,106234,6145
21866,106234,7018
21867,106234,7100
21868,106234,7175
21869,106234,8038
21870,106234,8052
21871,106234,12164
21872,106234,12234
21873,106234,103165
21874,106234,105038
21875,106234,105108
21876,106234,105252
21877,106234,106005
