,author_id,interests
7689,7689,"{0, 33, 8, 47}"
7690,7690,"{8, 33, 45}"
7691,7691,"{0, 1, 34, 3, 8, 44, 45, 22}"
7692,7692,"{0, 1, 2, 3, 33, 8, 44, 45, 14, 47, 48}"
7693,7693,"{0, 33, 8, 43, 47}"
7694,7694,"{0, 1, 33, 3, 8, 44, 45, 47, 48}"
7695,7695,"{0, 33, 2, 38, 8, 43, 29}"
7696,7696,"{8, 2, 44}"
7697,7697,{8}
7698,7698,"{0, 33, 3, 8, 44, 45, 48}"
7699,7699,"{0, 1, 8, 45, 26, 29}"
7700,7700,"{0, 8, 5, 38}"
7701,7701,"{8, 33, 45}"
7702,7702,"{32, 8, 45}"
7703,7703,"{8, 33, 45}"
7704,7704,"{8, 33}"
7705,7705,{8}
7706,7706,"{8, 33, 3, 45}"
7707,7707,"{8, 45}"
7708,7708,"{8, 33}"
7709,7709,"{0, 1, 33, 8, 44, 45, 47}"
7710,7710,"{0, 8, 44}"
7711,7711,"{0, 1, 3, 8, 44, 45, 47}"
7712,7712,"{0, 1, 33, 8, 43, 44, 45, 47, 31}"
7713,7713,"{0, 8}"
7714,7714,"{8, 33, 2}"
7715,7715,"{0, 33, 45, 8}"
7716,7716,"{0, 33, 8, 47}"
7717,7717,"{0, 1, 44, 8}"
7718,7718,"{0, 33, 8, 45, 47, 26}"
7719,7719,"{0, 33, 3, 8, 44, 45}"
7720,7720,"{8, 44, 45}"
7721,7721,"{8, 33, 45}"
7722,7722,"{33, 5, 8, 44, 27}"
7723,7723,"{8, 33, 44, 24}"
7724,7724,{8}
7725,7725,"{0, 33, 3, 8, 44, 45, 47}"
7726,7726,"{0, 8, 43, 44, 45}"
7727,7727,"{0, 1, 2, 3, 33, 5, 8, 43, 12, 44, 45, 47, 48, 17, 24}"
7728,7728,"{8, 33, 44}"
7729,7729,"{8, 33, 45}"
7730,7730,"{0, 1, 33, 8, 44, 45, 47}"
7731,7731,"{0, 1, 34, 33, 8, 44, 45, 47, 48, 26}"
7732,7732,"{33, 38, 8, 44, 45, 14, 27}"
7733,7733,"{8, 45}"
7734,7734,"{0, 33, 8, 44, 45, 48}"
7735,7735,"{8, 33}"
7736,7736,"{32, 0, 8, 33}"
7737,7737,"{0, 8, 44, 45, 47}"
7738,7738,"{0, 33, 8, 44, 47}"
7739,7739,"{0, 8, 44, 45}"
7740,7740,"{0, 33, 45, 8}"
7741,7741,"{8, 33, 45, 47}"
7742,7742,"{8, 0, 45, 24}"
7743,7743,"{0, 33, 3, 8, 43, 45, 48}"
7744,7744,"{8, 1, 44}"
7745,7745,"{1, 3, 5, 8, 43, 44, 45, 48, 24, 29}"
7746,7746,"{0, 33, 8, 44, 45, 47}"
7747,7747,"{0, 8, 47}"
7748,7748,{8}
7749,7749,"{0, 33, 8}"
7750,7750,"{0, 8}"
7751,7751,"{8, 33, 45, 47}"
7752,7752,"{0, 33, 34, 3, 8, 44, 45, 47, 26}"
7753,7753,"{8, 33, 44}"
7754,7754,"{8, 33, 3, 1}"
7755,7755,"{0, 33, 3, 8, 44}"
7756,7756,"{0, 33, 44, 8}"
7757,7757,"{0, 1, 3, 8}"
7758,7758,"{0, 33, 44, 8}"
7759,7759,"{0, 32, 33, 3, 5, 38, 8, 43, 44, 45, 11, 47, 48}"
7760,7760,"{8, 33, 44, 45}"
7761,7761,{8}
7762,7762,"{0, 33, 8, 12, 44}"
7763,7763,"{8, 24, 44}"
7764,7764,"{8, 33, 1}"
7765,7765,{8}
7766,7766,{8}
7767,7767,"{8, 0, 43, 7}"
7768,7768,"{0, 33, 8, 45, 47}"
7769,7769,"{0, 33, 8}"
7770,7770,"{0, 33, 3, 8, 44, 22}"
7771,7771,"{33, 8, 14, 47, 48}"
7772,7772,"{8, 33, 45}"
7773,7773,"{8, 44}"
7774,7774,"{0, 33, 42, 8}"
7775,7775,"{0, 33, 38, 8, 43, 51}"
7776,7776,"{0, 33, 8}"
7777,7777,"{0, 33, 3, 8, 45, 25}"
7778,7778,"{0, 33, 8}"
7779,7779,"{0, 33, 44, 8}"
7780,7780,"{8, 3, 47}"
7781,7781,"{0, 33, 44, 8}"
7782,7782,"{8, 33}"
7783,7783,{8}
7784,7784,"{0, 1, 33, 3, 8, 44, 45, 14, 29}"
7785,7785,"{0, 1, 33, 3, 5, 8, 12, 44, 45, 46, 31}"
7786,7786,"{0, 33, 45, 8}"
7787,7787,"{1, 33, 3, 8, 47, 25}"
7788,7788,"{0, 33, 8, 43, 12, 44, 47}"
7789,7789,"{8, 45}"
7790,7790,"{8, 1, 45, 47}"
7791,7791,"{8, 3}"
7792,7792,"{0, 8, 44}"
7793,7793,"{8, 14}"
7794,7794,"{0, 1, 33, 3, 8, 45, 25, 27}"
7795,7795,"{0, 33, 3, 5, 8, 44, 45, 47, 24}"
7796,7796,"{0, 33, 3, 8, 44, 45, 47}"
7797,7797,"{0, 8, 27}"
7798,7798,"{0, 33, 3, 8, 44, 45, 47}"
7799,7799,"{0, 3, 8, 45, 27}"
7800,7800,"{8, 45}"
7801,7801,"{33, 8, 45, 47, 29}"
7802,7802,"{0, 1, 33, 8, 44}"
7803,7803,"{8, 33, 44}"
7804,7804,"{0, 1, 34, 8, 44, 45}"
7805,7805,{8}
7806,7806,"{0, 1, 33, 3, 8, 42, 12, 44, 45, 17, 52, 21}"
7807,7807,"{48, 8, 47}"
7808,7808,"{0, 33, 8, 43, 44, 45, 14}"
7809,7809,"{8, 43, 44, 47}"
7810,7810,"{8, 0, 43, 33}"
7811,7811,{8}
7812,7812,"{38, 8, 44, 45, 47}"
7813,7813,"{0, 1, 3, 8}"
7814,7814,"{0, 8, 44, 45}"
7815,7815,"{0, 1, 33, 8, 43, 45}"
7816,7816,"{33, 8, 12, 45, 44}"
7817,7817,"{0, 33, 8, 47}"
7818,7818,"{8, 33}"
7819,7819,"{0, 33, 5, 38, 8, 44, 45, 47, 48, 51}"
7820,7820,"{0, 33, 2, 3, 8, 9, 44, 45, 47}"
7821,7821,"{0, 1, 2, 3, 33, 8, 44, 45, 47}"
7822,7822,"{0, 1, 33, 8, 44, 45}"
7823,7823,"{0, 1, 33, 8, 43, 45}"
7824,7824,"{0, 1, 2, 3, 33, 8, 43, 44, 45, 46, 23, 25, 27}"
7825,7825,"{0, 1, 33, 8, 44, 45, 47}"
7826,7826,"{8, 33, 45}"
7827,7827,"{8, 45, 7}"
7828,7828,{8}
7829,7829,"{0, 33, 8, 44, 45, 47, 48}"
7830,7830,"{0, 8}"
7831,7831,"{8, 33, 45}"
7832,7832,"{0, 33, 34, 8, 43, 44, 46, 47}"
7833,7833,"{0, 8, 45, 46}"
7834,7834,"{8, 43, 45}"
7835,7835,"{0, 8, 45}"
7836,7836,"{0, 8, 44, 45}"
7837,7837,{8}
7838,7838,"{0, 33, 8, 44, 47}"
7839,7839,"{0, 8, 44, 47, 48}"
7840,7840,"{8, 33, 45}"
7841,7841,"{0, 33, 8, 44, 45, 47}"
7842,7842,"{8, 45}"
7843,7843,{8}
7844,7844,"{0, 33, 8, 43, 44, 45}"
7845,7845,"{0, 8, 44}"
7846,7846,"{8, 25, 39}"
7847,7847,"{1, 2, 33, 8, 44, 45, 47}"
7848,7848,"{0, 33, 3, 8, 44, 14}"
7849,7849,"{8, 3, 44}"
7850,7850,"{0, 33, 8, 47}"
7851,7851,{8}
7852,7852,{8}
7853,7853,"{0, 8}"
7854,7854,"{0, 33, 8, 44, 45}"
7855,7855,"{8, 31}"
7856,7856,"{0, 1, 8, 45, 26}"
7857,7857,"{33, 3, 8, 44, 45, 14}"
7858,7858,"{0, 33, 44, 8}"
7859,7859,"{0, 8, 42, 44}"
7860,7860,"{0, 33, 8, 44, 45}"
7861,7861,"{33, 8, 12, 44, 22}"
7862,7862,"{8, 47}"
7863,7863,"{0, 33, 3, 8, 44, 45, 47, 48}"
7864,7864,"{8, 33, 53}"
7865,7865,"{0, 33, 8}"
7866,7866,"{0, 8}"
7867,7867,"{8, 33, 44, 1}"
7868,7868,"{0, 1, 33, 3, 8, 44, 45, 27}"
7869,7869,"{8, 33, 44, 47}"
7870,7870,{8}
7871,7871,"{8, 33, 45, 47}"
7872,7872,"{0, 33, 8, 44, 45, 47}"
7873,7873,"{8, 43}"
7874,7874,"{8, 33, 14, 47}"
7875,7875,"{0, 8}"
7876,7876,"{8, 43, 45}"
7877,7877,"{8, 1, 45, 5}"
7878,7878,"{0, 8}"
7879,7879,"{0, 8}"
7880,7880,"{0, 1, 33, 3, 8, 44, 45, 27}"
7881,7881,"{1, 33, 3, 8, 44, 45}"
7882,7882,"{0, 8, 3}"
7883,7883,"{0, 33, 44, 8}"
7884,7884,"{0, 33, 8, 47}"
7885,7885,"{0, 33, 44, 8}"
7886,7886,"{8, 44, 45, 31}"
7887,7887,"{0, 33, 8}"
7888,7888,"{8, 43}"
7889,7889,"{0, 33, 8, 47}"
7890,7890,"{0, 1, 33, 3, 8, 41, 12, 44, 45, 47, 48, 31}"
7891,7891,"{0, 1, 33, 8, 44, 45}"
7892,7892,{8}
7893,7893,"{1, 8, 44, 45, 22}"
7894,7894,"{0, 8, 44, 47}"
7895,7895,{8}
7896,7896,"{0, 1, 33, 3, 8, 11, 45}"
7897,7897,"{0, 1, 33, 34, 8, 43, 44, 45, 17}"
7898,7898,"{0, 8, 34, 26}"
7899,7899,"{8, 33, 44, 47}"
7900,7900,"{8, 33}"
7901,7901,"{0, 33, 2, 3, 8, 45, 46}"
7902,7902,"{8, 44, 47}"
7903,7903,"{8, 45}"
7904,7904,"{0, 33, 44, 8}"
7905,7905,"{0, 1, 33, 8, 44, 47, 26}"
7906,7906,{8}
7907,7907,"{8, 33}"
7908,7908,"{8, 44, 45}"
7909,7909,"{0, 1, 33, 5, 8, 44, 45}"
7910,7910,"{0, 33, 45, 8}"
7911,7911,"{0, 33, 5, 38, 8, 45}"
7912,7912,"{8, 44}"
7913,7913,{8}
7914,7914,"{0, 8, 45}"
7915,7915,"{0, 8, 44, 45}"
7916,7916,"{8, 33, 43, 1}"
7917,7917,"{8, 43, 47}"
7918,7918,"{0, 1, 33, 3, 8, 45, 47}"
7919,7919,"{8, 44}"
7920,7920,{8}
7921,7921,"{8, 33}"
7922,7922,"{0, 33, 3, 8, 12, 45, 25}"
7923,7923,"{8, 44}"
7924,7924,"{0, 33, 8, 44, 45}"
7925,7925,"{8, 33, 45, 1}"
7926,7926,"{8, 45}"
7927,7927,"{0, 33, 3, 8, 45, 47}"
7928,7928,"{0, 33, 2, 8, 44, 45, 26}"
7929,7929,{8}
7930,7930,{8}
7931,7931,"{8, 33}"
7932,7932,"{0, 33, 8}"
7933,7933,"{32, 33, 48, 8}"
7934,7934,"{0, 33, 1, 8}"
7935,7935,"{8, 33}"
7936,7936,"{0, 33, 8, 47, 26}"
7937,7937,"{0, 33, 8, 44, 45}"
7938,7938,"{0, 34, 8, 47, 26}"
7939,7939,"{0, 33, 8, 45, 14}"
7940,7940,"{0, 33, 3, 8, 42, 44, 45, 47, 54, 26}"
7941,7941,"{0, 1, 33, 8, 11, 44, 45, 25}"
7942,7942,"{0, 1, 39, 8, 44, 45}"
7943,7943,"{1, 33, 8, 44, 47}"
7944,7944,{8}
7945,7945,"{8, 33}"
7946,7946,"{0, 1, 33, 3, 8, 44, 45, 26}"
7947,7947,"{0, 1, 33, 5, 8, 44, 45}"
7948,7948,"{8, 33, 44}"
7949,7949,"{8, 33, 29}"
7950,7950,"{0, 33, 44, 8}"
7951,7951,"{0, 1, 33, 8, 44, 45, 14, 46, 21}"
7952,7952,"{33, 3, 8, 45, 46, 47, 25, 27}"
7953,7953,"{0, 34, 8, 44, 46, 54}"
7954,7954,"{0, 8}"
7955,7955,"{1, 33, 3, 8, 44, 45, 24, 26}"
7956,7956,"{0, 1, 33, 3, 8, 44, 45}"
7957,7957,{8}
7958,7958,"{0, 33, 8, 44, 45, 47}"
7959,7959,"{8, 33, 29, 45}"
7960,7960,{8}
7961,7961,"{0, 1, 33, 8, 44, 45, 52}"
7962,7962,"{8, 3}"
7963,7963,"{0, 1, 2, 33, 5, 8, 44, 45, 47}"
7964,7964,"{8, 33, 45, 5}"
7965,7965,"{0, 33, 8, 47, 24}"
7966,7966,"{0, 33, 3, 8, 44, 45, 46, 47, 26}"
7967,7967,"{0, 33, 5, 8, 45, 48, 24}"
7968,7968,"{0, 1, 33, 3, 8, 42, 44, 45, 14, 47, 26}"
7969,7969,"{0, 33, 8, 44, 45, 47, 24}"
7970,7970,"{0, 1, 33, 3, 8, 44, 45, 47, 26}"
7971,7971,"{0, 33, 44, 8}"
7972,7972,"{0, 8, 45}"
7973,7973,"{0, 33, 8, 44, 45}"
7974,7974,"{8, 33, 1}"
7975,7975,"{8, 30}"
7976,7976,"{0, 1, 33, 8, 45, 48}"
7977,7977,"{0, 33, 8, 45, 47}"
7978,7978,"{8, 33, 44, 24}"
7979,7979,"{0, 1, 34, 3, 33, 5, 38, 8, 44, 45, 47, 26}"
7980,7980,"{8, 33, 43, 47}"
7981,7981,"{8, 33, 44, 1}"
7982,7982,"{0, 33, 8, 44, 45, 24, 26}"
7983,7983,"{0, 33, 8, 44, 47}"
7984,7984,"{0, 1, 33, 8, 44, 45, 47}"
7985,7985,"{0, 33, 39, 8, 45}"
7986,7986,"{8, 33}"
7987,7987,"{0, 8, 44, 45}"
7988,7988,"{0, 33, 1, 8}"
7989,7989,"{0, 1, 2, 33, 8, 44, 45}"
7990,7990,"{0, 1, 33, 8, 14, 46, 27}"
7991,7991,"{8, 33, 44, 1}"
7992,7992,"{8, 44}"
7993,7993,"{0, 33, 44, 8}"
7994,7994,"{0, 1, 33, 3, 8, 43, 44, 45}"
7995,7995,"{0, 1, 3, 8, 44, 45}"
7996,7996,"{0, 1, 33, 3, 8, 12, 44, 45, 47}"
7997,7997,"{0, 1, 3, 8, 44}"
7998,7998,"{33, 8, 43, 44, 27}"
7999,7999,{8}
8000,8000,"{8, 0, 43, 33}"
8001,8001,"{8, 44, 47}"
8002,8002,"{0, 33, 3, 8, 41, 44, 45, 47, 24}"
8003,8003,"{0, 8, 5}"
8004,8004,"{8, 33, 12, 47}"
8005,8005,"{8, 0, 43, 44}"
8006,8006,"{33, 8, 43, 44, 45, 47, 48, 24}"
8007,8007,"{8, 44}"
8008,8008,"{0, 33, 44, 8}"
8009,8009,"{0, 33, 8}"
8010,8010,"{0, 3, 8, 44, 45, 47}"
8011,8011,"{0, 1, 33, 3, 8, 44, 45}"
8012,8012,"{8, 44, 45}"
8013,8013,"{0, 33, 34, 3, 8, 44, 45, 46, 47, 26}"
8014,8014,"{48, 0, 8}"
8015,8015,"{8, 1, 44, 38}"
8016,8016,"{0, 8, 3, 45}"
8017,8017,"{8, 33, 44}"
8018,8018,"{33, 3, 8, 44, 46, 27}"
8019,8019,"{0, 33, 8, 44, 45}"
8020,8020,"{8, 33, 45, 1}"
8021,8021,"{0, 1, 2, 3, 33, 5, 8, 44, 45, 47, 48}"
8022,8022,"{0, 8, 44, 45}"
8023,8023,"{0, 1, 44, 8}"
8024,8024,"{0, 33, 8, 45, 29}"
8025,8025,"{0, 8, 44, 46, 52}"
8026,8026,"{0, 8, 44, 45, 46, 48}"
8027,8027,"{48, 0, 8, 7}"
8028,8028,"{0, 1, 8, 42, 45, 26}"
8029,8029,"{0, 1, 33, 8, 12, 44, 14, 45, 24}"
8030,8030,{8}
8031,8031,"{0, 33, 8, 44, 47}"
8032,8032,"{0, 33, 3, 8}"
8033,8033,"{0, 33, 8, 44, 47}"
8034,8034,"{8, 33, 45}"
8035,8035,"{0, 8}"
8036,8036,"{33, 8, 43, 44, 45, 14, 47, 48, 23, 24}"
8037,8037,"{1, 33, 8, 44, 45, 47}"
8038,8038,"{0, 33, 8, 44, 47}"
8039,8039,{8}
8040,8040,"{1, 34, 6, 8, 12, 44, 46, 30}"
8041,8041,"{8, 33, 3}"
8042,8042,"{0, 33, 44, 8}"
8043,8043,"{8, 33, 44}"
8044,8044,"{33, 8, 44, 45, 14, 24}"
8045,8045,"{0, 8, 44}"
8046,8046,"{0, 1, 33, 3, 8}"
8047,8047,"{8, 1, 3, 44}"
8048,8048,{8}
8049,8049,"{0, 33, 2, 8, 44, 45, 26}"
8050,8050,"{0, 33, 8, 45, 47, 48}"
8051,8051,"{0, 1, 33, 3, 5, 8, 44, 45, 27}"
8052,8052,"{8, 45}"
8053,8053,"{0, 33, 7, 8, 43, 45, 46}"
8054,8054,"{0, 8, 45}"
8055,8055,"{8, 9, 45}"
8056,8056,"{0, 33, 45, 8}"
8057,8057,"{8, 1, 47}"
8058,8058,"{0, 33, 2, 3, 8, 44, 45, 47, 24}"
8059,8059,"{8, 47}"
8060,8060,{8}
8061,8061,"{8, 33, 43, 25}"
8062,8062,"{0, 3, 8, 44, 45}"
8063,8063,"{8, 33, 44}"
8064,8064,"{0, 33, 3, 8, 43, 44, 45}"
8065,8065,"{0, 1, 33, 3, 8, 44, 45, 47, 27}"
8066,8066,"{0, 1, 8, 44, 45}"
8067,8067,"{8, 33, 27, 44}"
8068,8068,"{8, 33}"
8069,8069,"{0, 33, 44, 8}"
8070,8070,{8}
8071,8071,"{8, 44}"
8072,8072,"{0, 1, 3, 8}"
8073,8073,"{1, 33, 8, 45, 25}"
8074,8074,"{33, 8, 44, 45, 47}"
8075,8075,"{0, 8, 3, 44}"
8076,8076,"{0, 33, 8, 43, 45, 46}"
8077,8077,"{0, 1, 33, 8, 44, 45, 46, 17}"
8078,8078,"{0, 33, 5, 7, 8, 44, 45, 47}"
8079,8079,{8}
8080,8080,"{8, 27}"
8081,8081,"{8, 44, 38}"
8082,8082,"{0, 33, 3, 8, 44}"
8083,8083,"{1, 33, 3, 8, 44}"
8084,8084,"{0, 1, 8}"
8085,8085,"{0, 1, 34, 3, 33, 8, 12, 44, 45, 46, 47, 27}"
8086,8086,"{8, 33, 44}"
8087,8087,"{0, 8, 45}"
8088,8088,"{0, 33, 8, 44, 45, 22}"
8089,8089,"{0, 33, 45, 8}"
8090,8090,"{0, 33, 44, 8}"
8091,8091,"{0, 8, 45}"
8092,8092,"{8, 0, 1, 24}"
8093,8093,"{0, 1, 33, 8, 45}"
8094,8094,"{0, 1, 3, 8}"
8095,8095,"{0, 1, 33, 8, 44, 45, 47, 48, 26}"
8096,8096,"{0, 1, 3, 8, 44, 45}"
8097,8097,"{0, 1, 2, 3, 33, 8, 44, 45, 14, 46, 22, 27}"
8098,8098,"{0, 33, 8, 44, 45, 47, 48}"
8099,8099,"{8, 33, 45, 24}"
8100,8100,"{0, 33, 8, 43, 44, 45, 47}"
8101,8101,"{0, 1, 33, 34, 8, 44, 47}"
8102,8102,"{0, 32, 33, 8, 44, 45, 47}"
8103,8103,"{0, 1, 33, 3, 8, 44, 45, 47, 48, 26}"
8104,8104,"{8, 24, 45, 5}"
8105,8105,"{0, 33, 34, 8, 44, 45, 47}"
8106,8106,"{0, 33, 3, 8, 44, 45, 47}"
8107,8107,"{0, 33, 8, 44, 45}"
8108,8108,"{0, 33, 8, 44, 45}"
8109,8109,"{0, 1, 33, 8, 45, 47, 31}"
8110,8110,"{0, 1, 33, 8, 45}"
8111,8111,"{0, 8, 44, 46, 22}"
8112,8112,"{8, 33, 45, 1}"
8113,8113,"{1, 2, 33, 8, 44, 45}"
8114,8114,"{8, 3, 45, 47}"
8115,8115,"{0, 33, 8, 44, 45, 48}"
8116,8116,"{0, 33, 3, 8, 45}"
8117,8117,"{0, 33, 2, 34, 8, 44, 13, 14, 45, 27}"
8118,8118,"{8, 33, 44, 45}"
8119,8119,"{0, 33, 3, 8, 44}"
8120,8120,"{33, 38, 8, 44, 47}"
8121,8121,"{0, 33, 44, 8}"
8122,8122,"{0, 1, 33, 3, 8, 43, 44, 45, 47}"
8123,8123,"{0, 8, 44, 45, 47, 24}"
8124,8124,"{0, 8, 45, 46, 48}"
8125,8125,"{33, 5, 8, 44, 45, 15}"
8126,8126,"{0, 8}"
8127,8127,"{0, 1, 33, 3, 7, 8, 44, 45, 14, 47, 48, 29}"
8128,8128,"{0, 8}"
8129,8129,"{0, 33, 8, 44, 45}"
8130,8130,"{8, 44, 45, 47, 26}"
8131,8131,"{8, 0, 43, 33}"
8132,8132,{8}
8133,8133,"{0, 1, 33, 8, 45}"
8134,8134,"{0, 33, 45, 8}"
8135,8135,"{0, 33, 8, 44, 45}"
8136,8136,"{8, 44}"
8137,8137,"{0, 1, 3, 8, 12, 44, 45}"
8138,8138,"{0, 1, 44, 8}"
8139,8139,"{8, 45}"
8140,8140,"{0, 33, 44, 8}"
8141,8141,"{33, 3, 8, 44, 45}"
8142,8142,"{8, 33}"
8143,8143,"{0, 1, 33, 3, 8, 44, 45}"
8144,8144,"{0, 1, 33, 8, 43, 45, 14}"
8145,8145,"{0, 1, 33, 8, 43, 44, 45, 47, 29}"
8146,8146,"{33, 8, 43, 47, 25}"
8147,8147,"{0, 8, 3}"
8148,8148,"{8, 33, 43, 47}"
8149,8149,"{0, 1, 2, 33, 5, 38, 8, 44, 45, 46}"
8150,8150,"{0, 1, 33, 3, 7, 8, 39, 43, 44, 45, 47, 48}"
8151,8151,"{8, 45}"
8152,8152,"{8, 33, 18, 45}"
8153,8153,"{0, 1, 44, 8}"
8154,8154,"{0, 33, 3, 8, 12, 45}"
8155,8155,"{0, 1, 33, 8, 44, 45, 47, 48}"
8156,8156,{8}
8157,8157,"{0, 8}"
8158,8158,"{8, 33}"
8159,8159,"{0, 33, 8, 44, 48}"
8160,8160,"{0, 5, 8, 43, 44, 45}"
8161,8161,"{8, 33}"
8162,8162,{8}
8163,8163,"{8, 45}"
8164,8164,"{8, 3, 44}"
8165,8165,"{0, 3, 8, 43, 45}"
8166,8166,"{0, 1, 45, 8}"
8167,8167,"{0, 8, 31}"
8168,8168,"{0, 33, 8, 43, 44, 45, 48, 31}"
8169,8169,"{0, 1, 34, 8, 46}"
8170,8170,"{0, 1, 8}"
8171,8171,"{0, 33, 8, 44, 45}"
8172,8172,"{0, 1, 33, 8, 12, 45, 44}"
8173,8173,"{0, 1, 3, 8, 45, 46, 27}"
8174,8174,"{33, 8, 44, 45, 24}"
8175,8175,"{1, 33, 3, 8, 44, 45, 51, 27}"
8176,8176,"{0, 33, 45, 8}"
8177,8177,"{0, 1, 33, 8, 44}"
8178,8178,"{8, 44, 47}"
8179,8179,"{0, 1, 33, 8, 44, 45, 47}"
8180,8180,"{0, 33, 8, 44, 45, 47}"
8181,8181,"{0, 33, 1, 8}"
8182,8182,"{1, 33, 8, 44, 45}"
8183,8183,"{0, 33, 8, 43, 44, 47, 26}"
8184,8184,{8}
8185,8185,"{0, 1, 45, 8}"
8186,8186,"{8, 44, 45}"
8187,8187,"{8, 3}"
8188,8188,{8}
8189,8189,"{0, 1, 33, 3, 8, 44, 45, 27}"
8190,8190,"{0, 33, 3, 8, 43, 44, 47}"
8191,8191,"{0, 33, 45, 8}"
8192,8192,"{0, 8, 47}"
8193,8193,"{8, 45}"
8194,8194,"{0, 33, 38, 8, 44, 47, 51}"
8195,8195,"{0, 1, 8, 44, 45}"
8196,8196,"{0, 1, 33, 8, 44, 45, 14, 46, 48}"
8197,8197,"{0, 8, 43, 47, 24}"
8198,8198,"{0, 8, 44}"
8199,8199,"{0, 3, 8, 44, 45}"
8200,8200,"{0, 33, 8, 44, 45}"
8201,8201,{8}
8202,8202,"{0, 1, 33, 8, 12, 44, 45, 47, 26, 27}"
8203,8203,"{8, 45}"
8204,8204,"{0, 3, 8, 44, 47}"
8205,8205,"{8, 33}"
8206,8206,"{8, 0, 43}"
8207,8207,"{8, 33, 43}"
8208,8208,{8}
8209,8209,"{0, 33, 45, 8}"
8210,8210,"{0, 33, 8}"
8211,8211,"{0, 1, 33, 8, 44, 45}"
8212,8212,"{8, 33}"
8213,8213,"{0, 33, 8, 44, 45, 48, 25}"
8214,8214,"{0, 8}"
8215,8215,"{0, 3, 8, 44, 45, 46}"
8216,8216,"{0, 33, 8, 44, 45}"
8217,8217,"{8, 44}"
8218,8218,"{0, 8, 3, 44}"
8219,8219,"{8, 44}"
8220,8220,"{0, 1, 33, 3, 8, 12, 44, 45, 47}"
8221,8221,"{0, 1, 33, 3, 8, 41, 44, 48}"
8222,8222,{8}
8223,8223,"{8, 43, 45}"
8224,8224,"{0, 33, 3, 8}"
8225,8225,"{0, 8}"
8226,8226,"{0, 33, 8, 42, 12, 44, 46, 50, 19}"
8227,8227,"{0, 8, 44}"
8228,8228,"{33, 3, 8, 44, 45}"
8229,8229,"{0, 1, 33, 3, 8, 45}"
8230,8230,"{8, 1, 44, 47}"
8231,8231,"{0, 33, 8, 42, 44, 14, 15, 27}"
8232,8232,"{1, 33, 3, 8, 44, 45}"
8233,8233,"{8, 33, 44}"
8234,8234,"{0, 1, 33, 3, 8, 45}"
8235,8235,"{0, 1, 33, 8, 44, 45, 47, 27}"
8236,8236,"{0, 1, 33, 3, 38, 39, 8, 44, 45, 47, 48, 22}"
8237,8237,"{0, 8, 45, 14}"
8238,8238,"{0, 33, 3, 8, 12, 45, 44}"
8239,8239,"{8, 27}"
8240,8240,"{8, 33, 22}"
8241,8241,"{48, 33, 45, 8}"
8242,8242,"{8, 44}"
8243,8243,"{8, 33, 2, 45}"
8244,8244,"{0, 8}"
8245,8245,"{8, 44, 45, 47}"
8246,8246,"{8, 47}"
8247,8247,"{0, 8, 44, 45}"
8248,8248,"{0, 8, 44}"
8249,8249,"{0, 33, 8, 44, 14, 47}"
8250,8250,"{0, 3, 8, 44, 45}"
8251,8251,"{0, 33, 8, 44, 45, 47, 26}"
8252,8252,"{0, 1, 32, 3, 33, 8, 44, 45, 46, 47, 27, 30}"
8253,8253,"{8, 3, 44, 45}"
8254,8254,"{48, 33, 44, 8}"
8255,8255,"{0, 3, 8, 44, 45}"
8256,8256,"{0, 33, 8, 47}"
8257,8257,"{8, 44, 47}"
8258,8258,"{0, 33, 8, 31}"
8259,8259,"{0, 33, 3, 8, 44}"
8260,8260,"{33, 3, 8, 25, 27}"
8261,8261,"{8, 33, 44, 47}"
8262,8262,"{33, 3, 8, 43, 45, 48}"
8263,8263,"{0, 1, 45, 8}"
8264,8264,"{0, 1, 33, 8, 44, 45, 47, 26}"
8265,8265,"{0, 1, 33, 3, 8, 44}"
8266,8266,"{1, 7, 8, 44, 45}"
8267,8267,"{8, 33, 3}"
8268,8268,"{0, 8, 2, 45}"
8269,8269,"{0, 1, 8, 45, 13}"
8270,8270,"{0, 33, 8, 45, 47}"
8271,8271,"{0, 33, 8}"
8272,8272,"{0, 33, 8}"
8273,8273,"{8, 33, 45}"
8274,8274,"{0, 8, 44, 47}"
8275,8275,"{0, 1, 33, 3, 8, 42, 44, 45, 14, 47, 26}"
8276,8276,"{0, 33, 44, 8}"
8277,8277,"{8, 33, 47}"
8278,8278,"{0, 1, 33, 8, 41, 44, 45}"
8279,8279,"{0, 1, 33, 3, 8, 44, 45, 47, 48}"
8280,8280,"{0, 1, 8, 44, 45, 24}"
8281,8281,"{8, 43}"
8282,8282,"{0, 33, 3, 8, 43, 44, 45}"
8283,8283,"{0, 1, 3, 8, 45}"
8284,8284,"{0, 1, 33, 8, 45, 48, 29}"
8285,8285,"{0, 33, 8}"
8286,8286,"{0, 1, 33, 3, 8, 44, 47}"
8287,8287,"{8, 33, 45}"
8288,8288,"{8, 33, 44}"
8289,8289,"{0, 33, 8, 47, 29}"
8290,8290,"{8, 47}"
8291,8291,"{33, 2, 8, 45, 47}"
8292,8292,"{8, 33, 3, 1}"
8293,8293,"{0, 33, 8}"
8294,8294,"{8, 33, 27, 46}"
8295,8295,"{0, 33, 8, 44, 45, 47}"
8296,8296,"{0, 1, 33, 3, 8, 45}"
8297,8297,"{8, 33, 44}"
