,from_id,to_id,article_ids
13249,1187,6047,{9808165}
13250,1187,11271,{9808165}
13251,11992,4589,"{9211019, 9307189}"
13252,11992,6920,"{9211019, 9307189}"
13253,4589,6920,"{9211019, 9307189}"
13254,8194,7484,"{9701085, 9710018, 9608045}"
13255,11029,547,{7011}
13256,6806,11369,{301228}
13257,6806,10303,"{301228, 9911076}"
13258,11369,10303,{301228}
13259,2565,10225,{9712121}
13260,1834,11971,"{9203046, 9203047}"
13261,1834,10379,"{9511201, 9203046, 9203047}"
13262,11971,10379,"{9203046, 9203047}"
13263,12737,10627,{9911177}
13264,12737,1839,{9911177}
13265,12737,6365,{9911177}
13266,10627,1839,"{9911177, 9812166}"
13267,10627,6365,"{9911177, 9803149}"
13268,1839,6365,{9911177}
13269,10146,7775,{9709185}
13270,3652,712,{9707121}
13271,12104,8668,{9412020}
13272,7173,529,"{8074, 205299}"
13273,1699,5337,{9211066}
13274,12518,5337,{9211066}
13275,2480,3241,{3221}
13276,2480,1369,{3221}
13277,2480,11417,{3221}
13278,1377,3241,{3221}
13279,1377,1369,"{9704120, 9707130, 3221, 9612095}"
13280,3241,1369,{3221}
13281,3241,11417,{3221}
13282,1369,11417,"{9224, 3221}"
13283,10178,11038,{304103}
13284,10178,12847,{304103}
13285,8403,6288,{201027}
13286,9383,7315,{202127}
13287,9383,11236,{202127}
13288,7315,11236,{202127}
13289,2572,12620,"{9811056, 9711042, 9702045}"
13290,10273,5299,"{11184, 207204}"
13291,11211,3001,"{11226, 9246, 8231}"
13292,4603,6810,"{9802179, 9708047, 9710096, 9612208, 9704021}"
13293,3667,11711,{205230}
13294,3667,12362,{205230}
13295,5649,11711,{205230}
13296,5649,12362,{205230}
13297,8590,11711,{205230}
13298,8590,12362,{205230}
13299,11711,12585,{205230}
13300,11711,12362,{205230}
13301,11711,894,{205230}
13302,12585,12362,{205230}
13303,12362,894,{205230}
13304,8940,12747,"{9401136, 9311121, 9605072}"
13305,8940,2008,{9401136}
13306,12747,2008,{9401136}
13307,1548,4821,{9706175}
13308,1063,4821,{9706175}
13309,6669,9932,"{111212, 107165}"
13310,6669,1613,{107165}
13311,9932,1613,{107165}
13312,7293,11683,{9901087}
13313,7293,5377,{9901087}
13314,6020,11683,{9901087}
13315,6020,5377,{9901087}
13316,1284,5323,{210112}
13317,5323,4774,{210112}
13318,7463,1336,{9704155}
13319,1575,1336,{9704155}
13320,8867,12086,{9702013}
13321,3608,3632,"{9902020, 9906133}"
13322,8632,10756,"{9911137, 11131}"
13323,4137,11993,{9811013}
13324,4137,6607,{9811013}
13325,4137,4063,{9811013}
13326,11950,4248,{303066}
13327,7845,846,{9607073}
13328,7845,4768,{9607073}
13329,7845,8227,{9607073}
13330,846,4768,{9607073}
13331,846,8227,{9607073}
13332,4768,8227,{9607073}
13333,11967,2196,"{201248, 207197}"
13334,9196,3927,{9701086}
13335,985,12701,{9707188}
13336,985,244,{9707188}
13337,12701,244,{9707188}
13338,11832,4756,"{9201001, 9206090, 9201055}"
13339,2586,10935,{2097}
13340,2586,6808,{2097}
13341,10935,6808,"{9710053, 2097, 9812172, 9805045}"
13342,4197,879,"{9907040, 9601106, 9703037}"
13343,11357,623,{9808017}
13344,7890,623,{9808017}
13345,4668,623,{9808017}
13346,3453,1717,{9504110}
13347,3723,7091,{9405028}
13348,3723,1879,{9405028}
13349,7927,9017,{9606169}
13350,7927,6479,{9606169}
13351,7927,1965,{9606169}
13352,9017,6479,"{9606169, 9910228, 9607105}"
13353,9017,1969,"{9606169, 9607105}"
13354,9017,1965,{9606169}
13355,6479,1965,{9606169}
13356,1969,1965,{9606169}
13357,12351,9418,{9709178}
13358,12351,3022,{9709178}
13359,9418,3022,{9709178}
13360,10239,222,{9401128}
13361,6561,1725,{108236}
13362,12890,11003,{9902138}
13363,3848,11593,{9603031}
13364,3451,10762,{304181}
13365,10418,9568,{9411109}
13366,2852,4691,{9603164}
13367,11707,10175,{9701190}
13368,11707,8502,{9701190}
13369,10175,8502,{9701190}
13370,3745,2002,{304192}
13371,2002,11915,{304192}
13372,9152,9160,{9306062}
13373,8375,6221,{10205}
13374,8375,2997,"{9912032, 202048, 204066, 210286, 10205}"
13375,8760,6221,{10205}
13376,8760,2997,"{202048, 110051, 10205, 210286}"
13377,6058,2550,{207174}
13378,10625,512,{111101}
13379,1614,5569,{9904082}
13380,1614,1474,{9904082}
13381,5569,1474,{9904082}
13382,6947,2461,"{105120, 205047}"
13383,2461,7894,{205047}
13384,1445,6389,{9601068}
13385,9977,10843,{9510234}
13386,12867,9540,"{209027, 111015, 206031, 205305, 103166}"
13387,12867,9071,"{210311, 104098, 206031}"
13388,9540,9071,{206031}
13389,4766,6212,{211190}
13390,5,482,{9609071}
13391,5,11692,{9609071}
13392,9369,7902,{105310}
13393,5992,7708,{9241}
13394,9532,6643,"{5209, 112122, 201189, 202142}"
13395,8680,8838,{3197}
13396,12809,1437,{9608101}
13397,12809,12046,{9608101}
13398,10752,1437,{9608101}
13399,10752,12046,{9608101}
13400,1437,2559,{9608101}
13401,1437,12046,{9608101}
13402,2559,12046,{9608101}
13403,11455,4987,{109060}
13404,641,4535,"{9608171, 9604196}"
13405,8965,2749,{9511118}
13406,1354,4771,"{112168, 106064}"
13407,678,2065,{9908187}
13408,678,12488,{9908187}
13409,2065,6494,"{9904105, 9908187, 9912084}"
13410,999,7587,"{9302129, 9206095}"
13411,999,2630,{9206095}
13412,7587,2630,"{9303056, 9206095}"
13413,6529,11333,{9704121}
13414,4512,713,"{9409130, 9504085}"
13415,4512,7794,"{9409130, 9504085}"
13416,7084,7799,{102180}
13417,5657,7799,{102180}
13418,1496,5247,{9505137}
13419,1496,4419,{9505137}
13420,5247,4419,{9505137}
13421,6489,4774,{1153}
13422,6489,6143,{1153}
13423,4774,6143,{1153}
13424,8856,158,{9705033}
13425,9789,615,{9705099}
13426,4344,615,{9705099}
13427,7563,7188,{9604093}
13428,7563,6230,"{9603018, 9604093, 9610118}"
13429,7563,8439,"{9603018, 9604093, 9610118}"
13430,7563,1089,{9604093}
13431,7188,6230,{9604093}
13432,7188,8439,{9604093}
13433,7188,1089,{9604093}
13434,6230,1089,{9604093}
13435,8439,1089,{9604093}
13436,6063,1995,"{9508144, 9512226}"
13437,2879,2329,{9309099}
13438,2879,3129,{9309099}
13439,2329,3129,{9309099}
13440,1023,2725,{9906233}
13441,1023,10077,{9906233}
13442,2725,10077,{9906233}
13443,8606,1181,{9511074}
13444,8448,6064,{9907001}
13445,1041,12857,"{9803249, 9610111}"
13446,2393,3598,{9907169}
13447,2393,6958,{9907169}
13448,12060,11826,{9908005}
13449,9110,1274,{103111}
13450,5823,1274,"{205061, 103111}"
13451,12819,171,{9902179}
13452,12819,1454,{9902179}
13453,171,12394,"{206152, 108137, 9902179}"
13454,171,1454,{9902179}
13455,12394,1454,{9902179}
13456,7026,1613,"{9506147, 9711175, 9605066, 9512117, 9507102, 103167}"
13457,10950,1842,"{9702043, 9901044, 9711134, 9708046}"
13458,5028,537,"{9211005, 9211006}"
13459,8521,4249,{12193}
13460,12199,6987,"{9404084, 9303061, 9403062}"
13461,4775,10259,{9906120}
13462,4775,4059,{9906120}
13463,10259,4059,{9906120}
13464,7112,7681,"{9511001, 9402108}"
13465,11677,7149,{9907044}
13466,11677,2051,{9907044}
13467,7149,2051,"{6153, 9907044}"
13468,9474,73,{207060}
13469,9474,9302,"{106050, 207060, 202037}"
13470,9474,9216,"{207060, 202037, 210263}"
13471,9474,7326,{207060}
13472,9474,12639,{207060}
13473,9474,1116,{207060}
13474,9474,5622,{207060}
13475,9474,6370,{207060}
13476,73,9302,{207060}
13477,73,9216,{207060}
13478,73,7326,{207060}
13479,73,12639,{207060}
13480,73,1116,{207060}
13481,73,5622,{207060}
13482,73,6370,{207060}
13483,9302,9216,"{207060, 202037}"
13484,9302,7326,{207060}
13485,9302,12639,{207060}
13486,9302,1116,{207060}
13487,9302,5622,{207060}
13488,9302,6370,{207060}
13489,9216,7326,{207060}
13490,9216,12639,{207060}
13491,9216,1116,{207060}
13492,9216,5622,{207060}
13493,9216,6370,{207060}
13494,7326,12639,{207060}
13495,7326,1116,{207060}
13496,7326,5622,{207060}
13497,7326,6370,{207060}
13498,12639,1116,{207060}
13499,12639,5622,{207060}
13500,12639,6370,{207060}
13501,1116,5622,{207060}
13502,1116,6370,{207060}
13503,5622,6370,{207060}
13504,6532,4488,{9405046}
13505,6532,59,{9405046}
13506,4488,59,"{9405046, 9405047}"
13507,9763,2512,{12037}
13508,670,3761,"{9512162, 9512164}"
13509,1470,4630,{9710045}
13510,7389,8189,{9908054}
13511,9622,6286,{303242}
13512,9622,1298,{303242}
13513,6286,1298,{303242}
13514,8240,5203,{9908206}
13515,6993,4340,"{9307043, 9511161, 9312201, 9410006, 9504121, 9206076}"
13516,6993,3963,"{9504121, 9410006}"
13517,6993,6001,"{9504121, 9410006}"
13518,4340,3963,"{9504121, 9410006, 9209111}"
13519,4340,6001,"{9504121, 9410006}"
13520,10979,919,"{107099, 204219, 109084}"
13521,10979,8938,{204219}
13522,919,8938,{204219}
13523,2966,5919,{9612213}
13524,12249,1983,{9512031}
13525,3690,5682,{9403135}
13526,774,5567,{9803047}
13527,774,392,"{9602041, 9803047}"
13528,5567,392,{9803047}
13529,8726,10679,"{9406124, 9306126}"
13530,23,10935,"{9710053, 9812172, 9805045}"
13531,23,6808,"{9710053, 9812172, 9805045, 9803031}"
13532,4143,8606,{8168}
13533,4143,8895,{8168}
13534,8606,8895,{8168}
13535,2399,3520,"{9812229, 3070, 9802127}"
13536,1728,3634,{9907104}
13537,1728,9666,{9907104}
13538,1728,6795,{9907104}
13539,3634,9666,{9907104}
13540,3634,6795,{9907104}
13541,9666,6795,{9907104}
13542,388,7167,{9310148}
13543,388,2008,{9310148}
13544,7167,2008,{9310148}
13545,6178,5361,"{9501126, 211017, 9201067, 9610001, 9202069, 9403194, 9706013}"
13546,3086,9495,"{9803073, 9909012, 9809142}"
13547,5366,9495,"{9803073, 9909012, 9809142}"
13548,4893,1510,"{9707240, 9402151}"
13549,4893,6932,"{9707240, 9402151}"
13550,1510,8189,{9707240}
13551,1510,8815,"{9707240, 9402151}"
13552,1510,6932,"{9707240, 9402151}"
13553,8189,6932,{9707240}
13554,8815,6932,"{9707240, 9402151}"
13555,6973,11174,"{9911145, 209173, 9610213}"
13556,6973,5875,"{9911145, 9610213}"
13557,11174,5875,"{9610213, 9810088, 9911145, 9707185, 9712181}"
13558,1301,9257,"{3228, 9909021}"
13559,1301,12716,"{3228, 9909021}"
13560,1301,9159,"{3228, 9909021}"
13561,3768,10137,{9405013}
13562,5659,3953,{212075}
13563,5659,12832,{212075}
13564,3953,12832,{212075}
13565,5187,7269,"{203194, 110079}"
13566,11877,11679,"{301256, 302033}"
13567,8291,4902,{9407107}
13568,3064,9603,{9303172}
13569,3064,5100,{9303172}
13570,9603,5100,"{9403028, 9303172, 9309030}"
13571,634,12923,{9310139}
13572,3329,1771,{9602154}
13573,503,6466,{2095}
13574,503,9531,{2095}
13575,503,5545,{2095}
13576,503,4360,{2095}
13577,6466,9531,{2095}
13578,6466,5545,{2095}
13579,6466,4360,{2095}
13580,9531,5545,{2095}
13581,9531,4360,{2095}
13582,5545,4360,{2095}
13583,368,11070,{9707013}
13584,11070,4063,{9707013}
13585,8966,12805,{4087}
13586,8966,433,{4087}
13587,12805,433,"{12250, 4087}"
13588,5862,4671,{211145}
13589,4671,3512,{211145}
13590,9899,9755,"{9807032, 9808067}"
13591,224,8332,{112033}
13592,224,8504,{112033}
13593,8332,8504,{112033}
13594,3339,6132,{9604190}
13595,3112,1904,"{9712249, 9612029}"
13596,12886,5525,"{9503212, 9403054}"
13597,3200,8392,{9603081}
13598,8472,9297,{2065}
13599,5010,5914,{9312183}
13600,9741,1905,{9612097}
13601,9741,8787,{9612097}
13602,1905,8787,{9612097}
13603,6209,3012,{9911153}
13604,11195,5525,{202056}
13605,9617,10073,{212072}
13606,4048,3789,{9308152}
13607,7173,10381,"{9909018, 6022}"
13608,7024,10416,"{9712010, 9706075, 9803087}"
13609,11454,8391,"{9113, 5202}"
13610,5712,9181,{11069}
13611,9181,10361,{11069}
13612,288,987,{110052}
13613,5954,4264,{9909148}
13614,8369,5525,{9805114}
13615,1519,8036,"{9910232, 9904012}"
13616,9642,1771,"{9904217, 9710230, 9911206}"
13617,1771,12106,{9904217}
13618,5350,1327,"{9706198, 9409103}"
13619,1327,1922,"{9706198, 9409103}"
13620,9629,11999,{9212012}
13621,4969,2642,"{9409104, 9405194, 201139, 9405109}"
13622,2642,5914,"{9409104, 9405194, 9405109}"
13623,5385,7727,{9612246}
13624,7890,6064,{9411219}
13625,3145,8556,{9505133}
13626,7529,8556,"{9311011, 9505133}"
13627,8574,8372,{9709207}
13628,2358,11181,"{11025, 9908015}"
13629,9763,10875,{9409021}
13630,2435,3593,{105091}
13631,5580,3593,{105091}
13632,3593,979,{105091}
13633,4122,458,{9604158}
13634,10982,3303,{9612049}
13635,12080,2929,{6211}
13636,2929,594,{6211}
13637,10342,2451,"{104178, 206178, 9166}"
13638,3690,2732,"{9312103, 9310083, 9312101, 9407047}"
13639,10947,933,"{9711034, 9706083}"
13640,867,12204,{9302133}
13641,867,122,{9302133}
13642,12204,5461,{9302133}
13643,12204,122,{9302133}
13644,5461,122,{9302133}
13645,9083,7396,{303189}
13646,9083,8618,"{4008, 303189}"
13647,7396,8618,{303189}
13648,865,2250,{9402055}
13649,6658,2822,{205215}
13650,11605,6384,{9408108}
13651,11605,5754,{9408108}
13652,11605,12779,{9408108}
13653,11605,3886,{9408108}
13654,6384,5754,{9408108}
13655,6384,12779,{9408108}
13656,6384,3886,{9408108}
13657,5754,12779,{9408108}
13658,5754,3886,{9408108}
13659,12779,3886,{9408108}
13660,6913,9409,{9901029}
13661,9409,10559,{9901029}
13662,9409,3425,{9901029}
13663,1938,11337,"{9603042, 9511154, 9505100}"
13664,1938,6037,{9505100}
13665,11337,6037,{9505100}
13666,11359,11709,{9611128}
13667,11709,10613,{9611128}
13668,1018,2130,{302218}
13669,1018,11256,{302218}
13670,2130,11256,{302218}
13671,1963,1344,{9304056}
13672,7824,1344,{9304056}
13673,485,7439,{9904159}
13674,12171,11066,{9503176}
13675,12171,10801,"{9503176, 9712078}"
13676,11066,10801,{9503176}
13677,4295,1581,{9805167}
13678,2415,10699,{9903211}
13679,2415,8176,{9903211}
13680,10699,8176,{9903211}
13681,4836,10542,{9209011}
13682,10061,7384,{1043}
13683,10035,5916,{301066}
13684,10035,4536,{301066}
13685,7268,10236,"{11130, 9702115}"
13686,9881,10256,{9409180}
13687,533,9028,{9412214}
13688,11616,9094,{9808043}
13689,163,1583,{10001}
13690,163,4191,{10001}
13691,1583,4191,"{10001, 110122, 204163}"
13692,8872,6984,{9705159}
13693,8872,4619,{9705159}
13694,6984,4619,{9705159}
13695,5469,3769,{7104}
13696,3769,10793,{7104}
13697,3769,4518,{7104}
13698,10307,7963,"{101025, 10238, 9712191}"
13699,4002,3207,{9201020}
13700,5141,2942,"{9310074, 9310142}"
13701,5266,11159,"{9405030, 9310183, 9408006, 9411241, 9405138}"
13702,5266,2685,"{9411241, 9408006}"
13703,5266,7032,"{9405030, 9310183, 9408006, 9411241, 9405138, 9403162}"
13704,11159,2685,"{9411241, 9408006}"
13705,2685,7032,"{9411241, 9408006}"
13706,1221,1086,{9505081}
13707,1221,9326,{9505081}
13708,1086,9326,{9505081}
13709,2121,8696,{9301129}
13710,2121,6197,{9301129}
13711,2121,5296,{9301129}
13712,8696,6197,"{9301129, 9510117}"
13713,8696,5296,"{9301129, 9510117}"
13714,6197,5296,"{9301129, 9510117}"
13715,991,8597,{205108}
13716,991,6577,{205108}
13717,991,10756,{205108}
13718,8597,6577,{205108}
13719,8597,10756,{205108}
13720,6577,10756,{205108}
13721,11097,8106,{9311048}
13722,3938,2781,{9710173}
13723,3938,9269,{9710173}
13724,2781,9269,{9710173}
13725,5799,11519,{9201030}
13726,6316,11519,{9201030}
13727,11519,3592,{9201030}
13728,8123,4449,{9603188}
13729,8123,8514,{9603188}
13730,4449,8514,{9603188}
13731,4449,12744,{9603188}
13732,8514,12744,{9603188}
13733,6130,2399,"{9604152, 9709019}"
13734,11495,10204,"{9605225, 9603002, 9607125, 9703086}"
13735,10204,5122,"{9605225, 9703086}"
13736,10505,8252,"{9711170, 9808062}"
13737,8252,11679,{9808062}
13738,6631,129,{9904141}
13739,12270,8168,{8251}
13740,431,5408,"{3019, 10046, 206183}"
13741,2971,6001,{9410005}
13742,2711,11196,{9501003}
13743,3621,3781,{9903204}
13744,8783,11648,{201269}
13745,4498,9631,"{211097, 2244, 112132}"
13746,6906,12048,{9709098}
13747,4552,103,{302067}
13748,2078,7461,{9410198}
13749,6711,8464,{9807104}
13750,8220,4157,"{11156, 105108, 106261}"
13751,5679,1138,{109086}
13752,746,2443,{9405183}
13753,2368,6429,{9406169}
13754,2368,8474,{9406169}
13755,6429,8474,{9406169}
13756,8301,7228,"{9712112, 9908047}"
13757,7228,10255,{9908047}
13758,2390,8426,{9807115}
13759,2390,2777,{9807115}
13760,2390,12789,{9807115}
13761,2390,901,{9807115}
13762,2390,2595,{9807115}
13763,8426,2777,{9807115}
13764,8426,901,"{9807115, 9903036}"
13765,8426,2595,{9807115}
13766,2777,12789,{9807115}
13767,2777,901,{9807115}
13768,2777,2595,{9807115}
13769,12789,901,"{9909188, 9807115, 9903036}"
13770,901,2595,{9807115}
13771,8024,6617,"{11280, 9706084, 9802031}"
13772,8024,10738,"{11280, 9706084, 9802031}"
13773,8024,7258,{11280}
13774,8024,9648,"{11280, 9706084, 9802031}"
13775,6617,10738,"{11280, 9706084, 9611085, 9802031}"
13776,6617,7258,{11280}
13777,6617,9648,"{11280, 9706084, 9611085, 9802031}"
13778,10738,7258,{11280}
13779,10738,9648,"{11280, 9706084, 9611085, 9802031}"
13780,7258,9648,{11280}
13781,11216,1037,"{304166, 9908190}"
13782,11216,8432,{9908190}
13783,11216,2022,{9908190}
13784,3787,2179,{110082}
13785,11591,7863,{9305064}
13786,9756,5639,{9403155}
13787,9756,1641,{9403155}
13788,5639,1641,{9403155}
13789,2350,7550,{9711001}
13790,11457,10524,"{9609024, 9612107}"
13791,5147,8567,{9702123}
13792,5147,3654,{9702123}
13793,5147,10619,{9702123}
13794,8567,3654,{9702123}
13795,8567,10619,{9702123}
13796,3654,10619,{9702123}
13797,2466,3207,"{9803235, 9911156, 9806051}"
13798,12110,5736,{9903210}
13799,5736,1548,{9903210}
13800,12691,2390,"{9907216, 9905226, 104056}"
13801,12691,5008,"{9907216, 9905226}"
13802,2390,5008,"{9907216, 9905226}"
13803,275,7227,{9911122}
13804,275,12153,{9911122}
13805,275,5228,{9911122}
13806,7227,12153,"{9911122, 9802021}"
13807,7227,5228,{9911122}
13808,12153,5228,{9911122}
13809,9369,3598,"{9702023, 304167}"
13810,10474,9070,{9909070}
13811,12603,9155,"{201256, 111235}"
13812,12603,8799,"{201256, 111235}"
13813,12603,3281,"{201256, 111235}"
13814,9155,8799,"{201256, 111235}"
13815,9155,3281,"{201256, 111235}"
13816,8799,3281,"{201256, 111235}"
13817,694,6562,{9211049}
13818,4917,9290,{9901133}
13819,9290,1867,{9901133}
13820,10686,104,"{103200, 10065}"
13821,11227,10810,"{101069, 12239}"
13822,11227,11409,"{111027, 101069}"
13823,11227,7069,"{111027, 101069}"
13824,11227,12794,"{101069, 12239}"
13825,10810,11409,{101069}
13826,10810,12794,"{101069, 12239}"
13827,11409,7069,"{111027, 101069}"
13828,11409,12794,{101069}
13829,7069,12794,{101069}
13830,3905,10581,{9301078}
13831,10228,10577,{9309158}
13832,12738,8487,{303154}
13833,12738,7336,{303154}
13834,8487,7336,{303154}
13835,12103,8572,"{212152, 211004, 6164, 204116}"
13836,9769,5035,"{106272, 9706116}"
13837,7779,3455,{3033}
13838,6982,11488,{9310078}
13839,6982,6102,{9310078}
13840,11488,6102,{9310078}
13841,10439,968,{9902088}
13842,4551,6002,{9402056}
13843,7890,3581,{5031}
13844,9383,3581,{5031}
13845,5163,10245,"{207057, 11237}"
13846,5163,12679,"{207057, 9905178, 11237}"
13847,10245,12679,"{207057, 11237}"
13848,11431,4707,"{9401064, 9309069, 9311166}"
13849,11431,5572,"{9401064, 9309069, 9311166}"
13850,4707,5572,"{9401064, 9309069, 9311166}"
13851,5580,1675,{9905025}
13852,8845,8811,"{9506044, 9501142}"
13853,9086,7987,{9908073}
13854,748,7456,{211096}
13855,9598,999,{5028}
13856,10172,999,{5028}
13857,2655,2280,{9907045}
13858,8760,2280,{9907045}
13859,9108,4382,{9405127}
13860,9108,3585,{9405127}
13861,4382,3585,{9405127}
13862,9055,11586,{9805183}
13863,9055,5793,{9805183}
13864,11586,5793,{9805183}
13865,10930,3108,{12206}
13866,7869,1939,{208076}
13867,9002,2936,"{9611060, 9610062}"
13868,9002,6674,"{9611060, 9704013, 9610062}"
13869,2936,6674,"{9611060, 9610062}"
13870,12706,8680,"{9710033, 9710034, 9707139, 9709014}"
13871,9599,11747,{9910109}
13872,2130,10611,{104190}
13873,2130,1365,{104190}
13874,10611,1365,{104190}
13875,6939,8440,{9210089}
13876,6939,12914,{9210089}
13877,8440,12914,{9210089}
13878,10575,7829,{9703062}
13879,6125,5814,{212310}
13880,885,5814,{212310}
13881,5063,5814,{212310}
13882,6475,8218,{203091}
13883,12137,12879,{204058}
13884,10175,3847,"{9203056, 9302026, 9210036}"
13885,11176,9079,{9810131}
13886,10982,1699,{208224}
13887,9348,10583,"{9301107, 9303084, 9405159}"
13888,10832,11312,"{9802088, 9805091}"
13889,10832,4786,"{9802088, 9805091}"
13890,11312,355,"{9802088, 9306091, 9707068, 11077}"
13891,11312,4786,"{9802088, 9805091, 9707068}"
13892,355,8689,"{9802088, 9707068, 9702037}"
13893,355,4786,"{9802088, 9707068, 9702037}"
13894,8689,4786,"{9802088, 9805091, 9707068, 9702037}"
13895,11334,10924,{9412139}
13896,11478,11332,{101124}
13897,8656,3320,"{10259, 9907084}"
13898,3809,3320,"{10259, 9907084}"
13899,12313,2196,"{209004, 302127}"
13900,212,118,{9308023}
13901,634,11045,{9604155}
13902,5280,810,"{9502110, 9402030}"
13903,11059,1198,"{9701178, 9711199}"
13904,135,1198,"{9701178, 9711199}"
13905,6843,7689,{9908180}
13906,10402,3125,{209245}
13907,10402,3704,{209245}
13908,3125,3704,{209245}
13909,230,6649,{9407095}
13910,6822,8567,{9401024}
13911,10656,610,{9701017}
13912,4714,610,{9701017}
13913,11216,5034,"{9508161, 9907161}"
13914,11216,1556,"{9508161, 9907161}"
13915,11849,3094,{9208057}
13916,2806,9037,{4028}
13917,2806,5709,{4028}
13918,2542,5286,{9804070}
13919,5286,3459,{9804070}
13920,11489,7382,{9811125}
13921,10681,6032,"{101209, 12175}"
13922,10681,8742,"{101209, 7156, 12175}"
13923,6112,9647,{9202077}
13924,6840,12272,{9902033}
13925,2793,7373,"{9401009, 9308142}"
13926,10672,10707,"{12025, 212210, 207284}"
13927,3605,11612,{9311137}
